Product Name,Price,Brand,Category,Description,Rating,Review Count,Style Attributes,Total Sizes,Available Sizes,Color,Purchase History,Age,Fashion Magazines,Fashion Influencers,Season,Time Period Highest Purchase,Customer Reviews,Social Media Comments,feedback,Age Group
C9O8,48.0,Alexander McQueen,Accessories,Not Good,4,412,Streetwear,"S, M, L",XL,Blue,Below Average,41,Vogue,Olivia Palermo,Summer,Holiday,Negative,Positive,Unknown,Middle-aged
Z1Y0,81.3,Tommy Hilfiger,Tops,Worst,3,267,Edgy,"M, L, XL",XL,Black,Very Low,41,Glamour,Gigi Hadid,Spring/Summer,Nighttime,Neutral,Mixed,Negative,Middle-aged
R5S6,84.5,Tommy Hilfiger,Bottoms,Bad,5,466,Streetwear,"M, L, XL",L,Black,Below Average,54,InStyle,Camila Coelho,Summer,Daytime,Negative,Unknown,Other,Senior
C9E9,78.5,Ted Baker,Tops,Worst,2,265,Streetwear,"S, L, XL",S,Green,Negligible,24,Marie Claire,Olivia Palermo,Fall,Evening,Positive,Negative,Mixed,Young
N6F6,96.5,Calvin Klein,Swimwear,Very Bad,4,423,Streetwear,"S, L, XL",M,Red,Average,57,Vogue,Song of Style,Spring,Weekend,Negative,Positive,Neutral,Senior
Y9J0,28.7,Calvin Klein,Activewear,Best,2,269,Glamorous,"M, L, XL",M,Blue,Above Average,45,Fashionista,Chiara Ferragni,Spring,Daytime,Mixed,Negative,Unknown,Middle-aged
U4R8,61.0,Ralph Lauren,Footwear,Not Good,5,29,Minimalist,"S, L, XL",M,Black,Below Average,44,InStyle,Gigi Hadid,Fall,Weekend,Unknown,Mixed,Negative,Middle-aged
U4F6,65.6,Tommy Hilfiger,Accessories,Worst,4,265,Vintage,"S, M, L",M,Green,Significant,33,W,Song of Style,Spring/Summer,Holiday,Positive,Mixed,Unknown,Middle-aged
N6O1,47.1,Tommy Hilfiger,Jewelry,Very Good,3,168,Vintage,"M, L, XL",L,Red,Below Average,52,Marie Claire,Gigi Hadid,Spring/Summer,Daytime,Positive,Other,Mixed,Senior
F7B2,22.7,Tommy Hilfiger,Lingerie,Best,1,377,Edgy,"S, L, XL",M,Blue,Above Average,59,Elle,Leandra Medine,Fall,Holiday,Positive,Mixed,Unknown,Senior
V3J5,97.1,Mulberry,Jewelry,Not Good,2,109,Streetwear,"S, M, L",M,Red,Above Average,64,Fashionista,Leandra Medine,Winter,Daytime,Positive,Unknown,Other,Senior
I1U9,23.4,Jigsaw,Accessories,Not Good,2,438,Glamorous,"S, L, XL",XL,Black,Significant,53,Grazia,Olivia Palermo,Summer,Holiday,Unknown,Mixed,Neutral,Senior
M2Z3,16.1,Ralph Lauren,Bottoms,Worst,2,376,Sporty,"M, L, XL",M,Green,Average,60,InStyle,Song of Style,Fall,Holiday,Neutral,Unknown,Mixed,Senior
S3S2,21.3,Ralph Lauren,Lingerie,Worst,2,366,Streetwear,"M, L, XL",L,Blue,Low,33,Elle,Chiara Ferragni,Winter,Weekend,Positive,Neutral,Other,Middle-aged
N1M6,39.0,Ralph Lauren,Tops,Not Good,1,97,Casual,"S, L, XL",L,Red,Average,51,W,Julie Sariñana,Summer,Daytime,Unknown,Unknown,Positive,Senior
K5G7,22.2,Calvin Klein,Activewear,Best,2,123,Minimalist,"S, L, XL",M,Red,Significant,32,Grazia,Camila Coelho,Winter,Daytime,Mixed,Mixed,Other,Middle-aged
Z8X0,61.3,Mulberry,Tops,Good,2,252,Sporty,"M, L, XL",M,Green,High,27,Harper's Bazaar,Gigi Hadid,Fall/Winter,Holiday,Unknown,Other,Negative,Young
Z9K8,94.3,Mulberry,Swimwear,Very Bad,3,168,Glamorous,"S, M, L",XL,Green,Above Average,22,InStyle,Leandra Medine,Winter,Daytime,Unknown,Other,Mixed,Young
I7S3,84.5,Tommy Hilfiger,Lingerie,Worst,2,143,Casual,"S, L, XL",L,Green,Medium,36,W,Julie Sariñana,Fall,Holiday,Unknown,Mixed,Neutral,Middle-aged
W2V6,80.3,Alexander McQueen,Footwear,Very Bad,2,333,Casual,"M, L, XL",S,Green,Medium,39,Vogue,Gigi Hadid,Fall,Holiday,Positive,Unknown,Mixed,Middle-aged
X5D4,99.3,Burberry,Dresses,Bad,4,169,Sporty,"S, L, XL",M,Green,Very Low,40,Cosmopolitan,Chiara Ferragni,Spring,Evening,Neutral,Neutral,Positive,Middle-aged
T2L6,87.4,Ted Baker,Swimwear,Worst,2,345,Preppy,"S, L, XL",S,Red,Very High,46,Fashionista,Chiara Ferragni,Fall/Winter,Daytime,Unknown,Mixed,Other,Middle-aged
B5C5,56.3,Burberry,Activewear,Very Bad,5,347,Casual,"S, L, XL",M,Blue,Above Average,61,Elle,Negin Mirsalehi,Spring,Weekend,Positive,Negative,Neutral,Senior
G2E2,81.6,Calvin Klein,Tops,Not Good,4,90,Vintage,"S, L, XL",L,Red,Negligible,52,Cosmopolitan,Aimee Song,Spring,Daytime,Positive,Neutral,Neutral,Senior
Z3G2,98.8,Tommy Hilfiger,Tops,Very Bad,1,314,Glamorous,"S, L, XL",L,Green,Below Average,45,W,Olivia Palermo,Fall/Winter,Nighttime,Positive,Negative,Negative,Middle-aged
O2C4,80.2,Ted Baker,Footwear,Best,2,156,Casual,"M, L, XL",S,Red,Very Low,59,Grazia,Chiara Ferragni,Summer,Nighttime,Unknown,Neutral,Unknown,Senior
F5Q9,34.0,Mulberry,Outerwear,Good,1,302,Edgy,"M, L, XL",L,Blue,Low,19,Elle,Leandra Medine,Fall,Holiday,Positive,Unknown,Other,Young
N7Y2,87.2,Mulberry,Dresses,Best,2,88,Streetwear,"M, L, XL",S,Black,Medium,62,Fashionista,Leandra Medine,Spring/Summer,Weekend,Positive,Mixed,Unknown,Senior
S1S2,19.7,Tommy Hilfiger,Swimwear,Best,3,312,Bohemian,"S, L, XL",S,Green,High,40,InStyle,Chiara Ferragni,Spring/Summer,Weekend,Mixed,Other,Other,Middle-aged
X2F5,96.3,Calvin Klein,Outerwear,Very Good,4,208,Vintage,"S, L, XL",M,Red,Significant,44,Vogue,Leandra Medine,Spring/Summer,Daytime,Negative,Mixed,Other,Middle-aged
H7V7,98.0,Alexander McQueen,Footwear,Not Good,3,428,Edgy,"S, L, XL",S,Green,Very Low,63,Elle,Negin Mirsalehi,Spring,Holiday,Neutral,Positive,Positive,Senior
B7F2,73.6,Burberry,Outerwear,Very Bad,1,331,Preppy,"M, L, XL",S,Blue,Below Average,60,Grazia,Gigi Hadid,Winter,Weekend,Positive,Mixed,Negative,Senior
S0I5,20.1,Jigsaw,Tops,Not Good,4,307,Minimalist,"S, M, L",S,Black,Above Average,55,Cosmopolitan,Aimee Song,Spring/Summer,Weekend,Positive,Unknown,Neutral,Senior
D2N2,47.8,Calvin Klein,Tops,Worst,1,189,Streetwear,"S, L, XL",S,Blue,High,44,Grazia,Song of Style,Summer,Daytime,Unknown,Mixed,Neutral,Middle-aged
Z2C7,15.6,Alexander McQueen,Bottoms,Worst,4,304,Preppy,"S, M, L",M,Green,Above Average,18,Cosmopolitan,Negin Mirsalehi,Fall,Nighttime,Positive,Negative,Unknown,Young
H5C5,9.0,Burberry,Lingerie,Very Good,3,387,Casual,"S, L, XL",XL,Green,High,40,Marie Claire,Chiara Ferragni,Summer,Weekend,Unknown,Negative,Positive,Middle-aged
K7B0,58.7,Ralph Lauren,Tops,Very Bad,3,246,Sporty,"S, L, XL",L,Green,Below Average,33,W,Chiara Ferragni,Summer,Evening,Mixed,Unknown,Mixed,Middle-aged
E9H1,2.8,Ralph Lauren,Footwear,Best,2,191,Casual,"M, L, XL",L,Red,Significant,22,Fashionista,Gigi Hadid,Spring/Summer,Evening,Unknown,Mixed,Neutral,Young
R1T2,4.4,Alexander McQueen,Bottoms,Very Good,5,212,Minimalist,"M, L, XL",M,Blue,Significant,27,Marie Claire,Gigi Hadid,Spring,Nighttime,Neutral,Positive,Negative,Young
S1L2,95.7,Tommy Hilfiger,Footwear,Very Bad,4,275,Streetwear,"S, L, XL",L,Red,High,21,Marie Claire,Julie Sariñana,Fall/Winter,Evening,Positive,Negative,Unknown,Young
C8H3,49.4,Calvin Klein,Tops,Worst,5,292,Bohemian,"S, M, L",M,Red,High,55,Fashionista,Camila Coelho,Spring/Summer,Evening,Positive,Other,Positive,Senior
D6K4,67.1,Alexander McQueen,Footwear,Worst,5,260,Formal,"S, L, XL",XL,Blue,Above Average,31,Fashionista,Camila Coelho,Winter,Nighttime,Negative,Other,Neutral,Middle-aged
M9X0,34.1,Jigsaw,Outerwear,Very Bad,1,287,Preppy,"S, M, L",XL,Green,Above Average,40,InStyle,Negin Mirsalehi,Winter,Evening,Neutral,Neutral,Other,Middle-aged
M2W3,73.4,Alexander McQueen,Tops,Not Good,4,330,Sporty,"M, L, XL",S,Black,Average,50,Harper's Bazaar,Song of Style,Spring,Daytime,Unknown,Unknown,Neutral,Senior
S1T3,73.7,Calvin Klein,Footwear,Very Good,1,214,Minimalist,"M, L, XL",M,Red,Average,37,InStyle,Chiara Ferragni,Spring/Summer,Weekend,Negative,Negative,Other,Middle-aged
R3I6,33.2,Ralph Lauren,Dresses,Very Good,2,486,Streetwear,"M, L, XL",S,Red,Significant,35,Cosmopolitan,Song of Style,Fall,Evening,Mixed,Negative,Negative,Middle-aged
O8H3,5.1,Tommy Hilfiger,Lingerie,Bad,4,167,Sporty,"S, M, L",XL,Black,Above Average,26,Elle,Negin Mirsalehi,Spring,Daytime,Unknown,Neutral,Unknown,Young
L0R7,67.2,Mulberry,Jewelry,Best,3,345,Sporty,"S, M, L",S,Red,Very High,42,W,Chiara Ferragni,Spring/Summer,Weekend,Mixed,Negative,Negative,Middle-aged
V6W4,76.5,Jigsaw,Accessories,Not Good,4,261,Glamorous,"M, L, XL",M,Green,Medium,62,Vogue,Chiara Ferragni,Summer,Holiday,Neutral,Positive,Other,Senior
J8X3,46.0,Mulberry,Bottoms,Very Bad,4,329,Formal,"S, M, L",L,Green,Negligible,56,Vogue,Julie Sariñana,Winter,Nighttime,Unknown,Negative,Unknown,Senior
V8Y9,67.4,Ted Baker,Accessories,Very Bad,1,161,Casual,"S, L, XL",L,Black,Above Average,57,Harper's Bazaar,Song of Style,Fall/Winter,Daytime,Neutral,Other,Neutral,Senior
Y1A3,93.4,Alexander McQueen,Activewear,Very Good,2,455,Edgy,"S, M, L",L,Black,Low,55,Vogue,Gigi Hadid,Spring,Nighttime,Unknown,Mixed,Other,Senior
H1C1,54.1,Alexander McQueen,Accessories,Good,3,377,Preppy,"S, M, L",XL,Blue,Average,48,InStyle,Song of Style,Summer,Weekend,Neutral,Unknown,Unknown,Middle-aged
Y6J0,17.8,Ted Baker,Accessories,Best,1,189,Vintage,"M, L, XL",M,Black,High,38,Grazia,Camila Coelho,Spring,Daytime,Neutral,Neutral,Unknown,Middle-aged
W7N4,23.8,Mulberry,Accessories,Very Bad,2,359,Preppy,"S, L, XL",L,Red,Very High,53,Marie Claire,Chiara Ferragni,Fall/Winter,Daytime,Unknown,Positive,Other,Senior
X2Y8,62.6,Burberry,Outerwear,Good,2,193,Casual,"M, L, XL",M,Green,Average,18,Elle,Negin Mirsalehi,Fall/Winter,Nighttime,Unknown,Negative,Neutral,Young
Y5U7,98.4,Alexander McQueen,Jewelry,Very Bad,3,229,Vintage,"S, M, L",M,Red,High,18,Vogue,Song of Style,Winter,Weekend,Positive,Neutral,Unknown,Young
R0P6,27.7,Tommy Hilfiger,Bottoms,Good,3,19,Formal,"S, L, XL",S,Black,High,44,Fashionista,Song of Style,Fall,Weekend,Unknown,Positive,Mixed,Middle-aged
D0Z1,8.4,Tommy Hilfiger,Footwear,Worst,3,366,Preppy,"S, L, XL",M,Blue,Significant,57,InStyle,Leandra Medine,Spring/Summer,Daytime,Mixed,Other,Positive,Senior
O9B6,38.8,Tommy Hilfiger,Outerwear,Good,3,27,Formal,"S, M, L",XL,Black,Low,52,Grazia,Leandra Medine,Summer,Holiday,Unknown,Other,Unknown,Senior
E8K2,85.7,Ralph Lauren,Activewear,Best,4,470,Preppy,"S, M, L",XL,Black,Very Low,18,InStyle,Negin Mirsalehi,Winter,Daytime,Positive,Negative,Neutral,Young
W8H8,22.1,Jigsaw,Activewear,Best,4,418,Bohemian,"S, L, XL",L,Blue,Average,41,InStyle,Gigi Hadid,Winter,Evening,Neutral,Other,Other,Middle-aged
S3L1,85.1,Jigsaw,Outerwear,Not Good,5,126,Vintage,"M, L, XL",XL,Green,Average,41,Grazia,Negin Mirsalehi,Fall,Weekend,Mixed,Unknown,Neutral,Middle-aged
I8C6,70.9,Calvin Klein,Accessories,Not Good,1,400,Formal,"M, L, XL",M,Black,High,43,Cosmopolitan,Camila Coelho,Winter,Daytime,Mixed,Positive,Positive,Middle-aged
X0C3,59.3,Burberry,Accessories,Not Good,4,242,Streetwear,"M, L, XL",S,Red,Very Low,51,InStyle,Aimee Song,Winter,Daytime,Unknown,Unknown,Unknown,Senior
D2O5,52.4,Mulberry,Accessories,Not Good,2,210,Vintage,"S, M, L",M,Green,Below Average,43,InStyle,Camila Coelho,Spring,Evening,Neutral,Negative,Positive,Middle-aged
K2P9,76.1,Burberry,Swimwear,Very Good,5,304,Vintage,"M, L, XL",XL,Blue,Below Average,22,Fashionista,Chiara Ferragni,Spring,Nighttime,Positive,Neutral,Other,Young
V9B5,66.6,Mulberry,Lingerie,Bad,5,171,Streetwear,"S, M, L",M,Blue,Significant,19,Cosmopolitan,Kendall Jenner,Summer,Nighttime,Mixed,Unknown,Positive,Young
K3Q2,76.0,Tommy Hilfiger,Swimwear,Best,2,274,Formal,"S, L, XL",L,Black,Very High,27,Elle,Camila Coelho,Summer,Holiday,Mixed,Negative,Negative,Young
I2J6,66.5,Ted Baker,Jewelry,Not Good,1,75,Preppy,"S, L, XL",M,Red,Very High,54,Vogue,Leandra Medine,Spring,Evening,Unknown,Positive,Other,Senior
P0E0,7.9,Mulberry,Bottoms,Very Bad,2,2,Sporty,"S, M, L",L,Blue,High,26,W,Aimee Song,Spring,Nighttime,Mixed,Unknown,Negative,Young
W5G7,65.5,Jigsaw,Swimwear,Not Good,1,21,Vintage,"M, L, XL",S,Blue,Above Average,64,Cosmopolitan,Chiara Ferragni,Fall/Winter,Nighttime,Negative,Neutral,Unknown,Senior
I4R1,66.8,Mulberry,Tops,Bad,4,79,Casual,"S, L, XL",S,Black,Very High,20,Elle,Camila Coelho,Spring,Daytime,Negative,Unknown,Other,Young
C0S1,72.1,Ted Baker,Bottoms,Not Good,4,155,Streetwear,"S, M, L",M,Green,Average,47,Fashionista,Leandra Medine,Fall,Daytime,Mixed,Positive,Other,Middle-aged
X1K4,60.1,Burberry,Dresses,Good,2,407,Formal,"M, L, XL",L,Red,Very High,50,W,Olivia Palermo,Fall/Winter,Evening,Unknown,Neutral,Negative,Senior
A7Q8,82.1,Burberry,Outerwear,Bad,3,253,Streetwear,"S, M, L",XL,Green,Below Average,56,Harper's Bazaar,Kendall Jenner,Summer,Daytime,Positive,Neutral,Mixed,Senior
Z9H6,81.8,Ralph Lauren,Dresses,Very Bad,2,414,Edgy,"S, L, XL",M,Green,Negligible,35,Glamour,Aimee Song,Winter,Nighttime,Negative,Unknown,Unknown,Middle-aged
Z4N3,76.7,Ralph Lauren,Accessories,Very Good,2,244,Minimalist,"M, L, XL",L,Black,Very Low,22,Glamour,Kendall Jenner,Spring,Holiday,Mixed,Neutral,Unknown,Young
M2P2,76.2,Calvin Klein,Jewelry,Not Good,3,69,Edgy,"S, L, XL",M,Black,Below Average,36,Vogue,Gigi Hadid,Summer,Evening,Unknown,Negative,Negative,Middle-aged
M5B0,97.5,Ted Baker,Jewelry,Very Bad,5,186,Vintage,"S, L, XL",S,Red,Very Low,22,Marie Claire,Gigi Hadid,Spring/Summer,Daytime,Neutral,Neutral,Unknown,Young
H9T9,57.1,Ted Baker,Activewear,Worst,5,342,Sporty,"S, L, XL",S,Blue,Significant,18,Elle,Olivia Palermo,Summer,Weekend,Positive,Neutral,Negative,Young
Z1Z8,94.5,Mulberry,Tops,Very Good,4,43,Formal,"S, L, XL",S,Red,Below Average,27,W,Leandra Medine,Summer,Holiday,Unknown,Neutral,Neutral,Young
P4K5,66.6,Calvin Klein,Dresses,Bad,3,143,Preppy,"S, M, L",L,Green,Low,44,Marie Claire,Chiara Ferragni,Spring/Summer,Holiday,Neutral,Negative,Neutral,Middle-aged
Y1P9,71.9,Ted Baker,Bottoms,Very Good,5,346,Sporty,"M, L, XL",M,Red,Below Average,48,Marie Claire,Negin Mirsalehi,Summer,Evening,Neutral,Mixed,Unknown,Middle-aged
P9K3,89.2,Ralph Lauren,Tops,Not Good,3,477,Vintage,"M, L, XL",M,Green,Medium,32,Vogue,Kendall Jenner,Spring,Daytime,Neutral,Positive,Mixed,Middle-aged
H6T2,19.5,Ted Baker,Lingerie,Very Good,5,109,Formal,"S, M, L",L,Black,Below Average,25,Grazia,Song of Style,Summer,Nighttime,Positive,Unknown,Other,Young
K4U0,69.5,Mulberry,Lingerie,Very Good,3,208,Edgy,"S, M, L",L,Black,Below Average,25,Fashionista,Julie Sariñana,Spring,Daytime,Unknown,Mixed,Unknown,Young
T0R2,68.8,Mulberry,Lingerie,Bad,5,480,Streetwear,"S, M, L",L,Blue,Medium,53,Marie Claire,Kendall Jenner,Fall/Winter,Holiday,Unknown,Negative,Neutral,Senior
Z0M2,33.0,Burberry,Bottoms,Very Bad,4,174,Formal,"S, M, L",S,Green,Low,61,Cosmopolitan,Julie Sariñana,Spring/Summer,Daytime,Neutral,Other,Positive,Senior
R5L5,0.4,Jigsaw,Tops,Bad,3,405,Preppy,"M, L, XL",M,Blue,Significant,32,Grazia,Julie Sariñana,Fall/Winter,Evening,Neutral,Negative,Mixed,Middle-aged
G5Y7,30.3,Ted Baker,Bottoms,Good,3,457,Bohemian,"S, L, XL",S,Blue,Significant,37,Grazia,Song of Style,Fall/Winter,Daytime,Negative,Mixed,Negative,Middle-aged
F6Z2,8.3,Alexander McQueen,Activewear,Not Good,3,273,Preppy,"S, M, L",S,Green,Very High,60,Marie Claire,Aimee Song,Summer,Daytime,Unknown,Neutral,Unknown,Senior
S0D8,40.8,Ralph Lauren,Tops,Good,3,357,Bohemian,"S, L, XL",M,Red,Very High,58,W,Leandra Medine,Summer,Holiday,Negative,Negative,Neutral,Senior
R7D6,69.5,Alexander McQueen,Activewear,Very Good,1,178,Minimalist,"S, M, L",M,Red,Low,48,Grazia,Olivia Palermo,Spring/Summer,Nighttime,Neutral,Neutral,Mixed,Middle-aged
F2P0,37.4,Jigsaw,Bottoms,Good,4,229,Vintage,"S, L, XL",M,Blue,Very Low,25,InStyle,Aimee Song,Summer,Nighttime,Unknown,Neutral,Neutral,Young
Q1K9,97.8,Alexander McQueen,Dresses,Best,4,231,Bohemian,"S, L, XL",L,Green,Average,39,W,Aimee Song,Summer,Weekend,Neutral,Other,Positive,Middle-aged
A6U2,16.8,Ralph Lauren,Lingerie,Very Good,1,385,Glamorous,"M, L, XL",S,Black,Average,63,Glamour,Chiara Ferragni,Spring/Summer,Daytime,Neutral,Unknown,Unknown,Senior
A6R6,43.5,Burberry,Tops,Best,2,196,Minimalist,"S, L, XL",M,Black,Very Low,56,Grazia,Gigi Hadid,Spring/Summer,Holiday,Neutral,Negative,Neutral,Senior
D7F3,52.7,Burberry,Lingerie,Best,1,454,Minimalist,"S, M, L",L,Red,Negligible,62,Fashionista,Chiara Ferragni,Fall,Holiday,Negative,Mixed,Mixed,Senior
S7Z0,16.7,Alexander McQueen,Dresses,Very Bad,3,291,Bohemian,"M, L, XL",L,Blue,Very High,18,W,Gigi Hadid,Summer,Nighttime,Neutral,Unknown,Unknown,Young
E3O2,74.5,Ted Baker,Bottoms,Good,3,167,Formal,"M, L, XL",M,Red,Very High,38,Cosmopolitan,Julie Sariñana,Fall,Nighttime,Positive,Unknown,Neutral,Middle-aged
A0K5,28.1,Ted Baker,Outerwear,Good,2,497,Minimalist,"M, L, XL",M,Black,Negligible,37,Fashionista,Aimee Song,Summer,Nighttime,Neutral,Positive,Negative,Middle-aged
S3O5,81.4,Ted Baker,Lingerie,Best,5,386,Sporty,"M, L, XL",S,Blue,Very Low,55,Vogue,Gigi Hadid,Winter,Weekend,Neutral,Neutral,Unknown,Senior
O7Y9,28.5,Ralph Lauren,Tops,Not Good,2,175,Formal,"S, M, L",XL,Green,Very Low,29,Elle,Julie Sariñana,Winter,Nighttime,Neutral,Neutral,Negative,Young
Z6L2,66.7,Burberry,Bottoms,Very Bad,3,234,Sporty,"S, L, XL",XL,Black,Low,39,Glamour,Olivia Palermo,Winter,Nighttime,Neutral,Positive,Neutral,Middle-aged
I9K2,52.7,Tommy Hilfiger,Accessories,Worst,1,490,Sporty,"S, M, L",XL,Green,Average,51,Grazia,Olivia Palermo,Summer,Nighttime,Mixed,Mixed,Positive,Senior
I2Z1,10.9,Calvin Klein,Dresses,Good,2,314,Streetwear,"S, M, L",L,Black,Very Low,48,Glamour,Camila Coelho,Spring/Summer,Weekend,Mixed,Neutral,Negative,Middle-aged
O9Q7,55.1,Jigsaw,Jewelry,Very Bad,1,359,Minimalist,"M, L, XL",XL,Green,Above Average,40,W,Camila Coelho,Spring/Summer,Evening,Neutral,Unknown,Neutral,Middle-aged
U5V0,34.9,Ted Baker,Swimwear,Bad,1,402,Sporty,"M, L, XL",L,Green,Below Average,22,Glamour,Olivia Palermo,Fall/Winter,Nighttime,Neutral,Negative,Negative,Young
T4W5,41.8,Burberry,Swimwear,Not Good,3,408,Vintage,"M, L, XL",M,Green,Average,60,W,Kendall Jenner,Fall/Winter,Weekend,Mixed,Other,Mixed,Senior
T2F8,77.4,Alexander McQueen,Activewear,Good,3,487,Edgy,"M, L, XL",S,Green,Negligible,49,Elle,Olivia Palermo,Fall,Nighttime,Neutral,Mixed,Negative,Middle-aged
T3Z4,55.0,Jigsaw,Lingerie,Best,3,345,Preppy,"S, L, XL",M,Red,Low,35,Cosmopolitan,Julie Sariñana,Summer,Holiday,Positive,Positive,Positive,Middle-aged
P2K2,96.9,Tommy Hilfiger,Outerwear,Very Good,2,237,Casual,"S, M, L",L,Red,Low,44,Glamour,Chiara Ferragni,Spring,Evening,Positive,Negative,Neutral,Middle-aged
Z9T8,6.6,Jigsaw,Footwear,Best,1,406,Preppy,"S, L, XL",M,Black,Negligible,39,Fashionista,Negin Mirsalehi,Spring/Summer,Daytime,Positive,Mixed,Positive,Middle-aged
S6I6,70.9,Calvin Klein,Bottoms,Bad,1,364,Glamorous,"S, L, XL",XL,Black,Very High,48,Grazia,Aimee Song,Summer,Evening,Positive,Positive,Neutral,Middle-aged
C6I9,62.0,Burberry,Footwear,Very Good,1,46,Vintage,"S, L, XL",S,Red,Negligible,37,Elle,Gigi Hadid,Summer,Weekend,Positive,Other,Neutral,Middle-aged
J2B7,59.4,Alexander McQueen,Dresses,Worst,3,337,Preppy,"M, L, XL",XL,Red,Above Average,57,Harper's Bazaar,Leandra Medine,Spring,Holiday,Neutral,Positive,Mixed,Senior
X7W0,69.0,Alexander McQueen,Activewear,Very Good,2,475,Glamorous,"M, L, XL",M,Blue,Low,31,Glamour,Leandra Medine,Winter,Daytime,Positive,Unknown,Positive,Middle-aged
J0C4,11.6,Calvin Klein,Tops,Worst,2,78,Casual,"M, L, XL",M,Black,Average,43,Grazia,Negin Mirsalehi,Spring/Summer,Evening,Unknown,Mixed,Neutral,Middle-aged
C2M3,38.9,Burberry,Jewelry,Very Good,4,276,Glamorous,"S, M, L",L,Black,Very High,24,Grazia,Chiara Ferragni,Fall/Winter,Nighttime,Positive,Negative,Unknown,Young
T8D7,2.4,Mulberry,Dresses,Not Good,4,67,Streetwear,"S, M, L",S,Blue,Medium,19,Marie Claire,Song of Style,Summer,Weekend,Positive,Negative,Mixed,Young
G4L1,92.9,Tommy Hilfiger,Dresses,Bad,2,376,Formal,"S, M, L",M,Red,Above Average,39,Glamour,Julie Sariñana,Spring,Daytime,Negative,Positive,Other,Middle-aged
D2K9,90.3,Mulberry,Swimwear,Worst,4,386,Sporty,"S, M, L",XL,Red,Average,23,Harper's Bazaar,Kendall Jenner,Spring,Weekend,Unknown,Positive,Unknown,Young
Q6I7,59.7,Burberry,Swimwear,Very Bad,3,48,Formal,"S, L, XL",XL,Blue,Very High,23,Harper's Bazaar,Leandra Medine,Fall/Winter,Nighttime,Negative,Negative,Positive,Young
N6L7,39.3,Tommy Hilfiger,Outerwear,Worst,3,459,Vintage,"S, L, XL",M,Black,High,40,Glamour,Aimee Song,Spring/Summer,Weekend,Negative,Other,Other,Middle-aged
K0P4,10.1,Ted Baker,Outerwear,Bad,4,283,Formal,"S, M, L",XL,Green,Significant,48,Elle,Camila Coelho,Fall,Daytime,Positive,Mixed,Unknown,Middle-aged
S4A4,45.9,Ralph Lauren,Lingerie,Good,4,24,Vintage,"S, M, L",L,Blue,High,34,Marie Claire,Olivia Palermo,Summer,Nighttime,Negative,Other,Other,Middle-aged
C4Z0,38.8,Ted Baker,Swimwear,Best,1,328,Minimalist,"M, L, XL",S,Black,Medium,45,Cosmopolitan,Olivia Palermo,Fall/Winter,Nighttime,Negative,Positive,Other,Middle-aged
Z7L8,96.3,Ralph Lauren,Bottoms,Not Good,1,226,Casual,"S, M, L",S,Blue,Above Average,42,Fashionista,Camila Coelho,Spring/Summer,Nighttime,Positive,Mixed,Neutral,Middle-aged
S8I4,32.8,Calvin Klein,Accessories,Worst,5,348,Vintage,"S, M, L",L,Green,Low,55,Cosmopolitan,Song of Style,Fall,Weekend,Neutral,Mixed,Neutral,Senior
T5V3,61.0,Alexander McQueen,Jewelry,Not Good,5,223,Edgy,"S, L, XL",M,Blue,Low,51,InStyle,Gigi Hadid,Winter,Nighttime,Neutral,Neutral,Unknown,Senior
U5C2,83.1,Ralph Lauren,Bottoms,Best,4,107,Edgy,"S, M, L",XL,Green,Very Low,37,Grazia,Song of Style,Spring/Summer,Evening,Negative,Negative,Unknown,Middle-aged
O3R2,36.4,Tommy Hilfiger,Lingerie,Best,4,386,Edgy,"M, L, XL",L,Blue,Very High,44,W,Julie Sariñana,Winter,Holiday,Positive,Neutral,Neutral,Middle-aged
P2U0,4.9,Tommy Hilfiger,Bottoms,Very Good,2,9,Vintage,"S, L, XL",S,Black,Above Average,21,W,Leandra Medine,Winter,Evening,Mixed,Other,Negative,Young
Z7Z0,64.2,Alexander McQueen,Swimwear,Worst,5,93,Formal,"M, L, XL",L,Red,Average,37,Vogue,Camila Coelho,Fall/Winter,Holiday,Neutral,Negative,Mixed,Middle-aged
E2F6,73.1,Calvin Klein,Activewear,Good,4,480,Glamorous,"S, M, L",L,Blue,Below Average,51,Fashionista,Negin Mirsalehi,Fall,Evening,Positive,Negative,Unknown,Senior
N8A7,8.0,Tommy Hilfiger,Accessories,Not Good,4,54,Vintage,"S, M, L",M,Red,Low,31,Marie Claire,Kendall Jenner,Summer,Holiday,Mixed,Other,Unknown,Middle-aged
X6H0,83.7,Tommy Hilfiger,Dresses,Best,5,400,Glamorous,"M, L, XL",L,Black,Medium,22,Harper's Bazaar,Gigi Hadid,Spring,Weekend,Neutral,Mixed,Negative,Young
W8A8,25.1,Mulberry,Footwear,Bad,3,303,Bohemian,"M, L, XL",M,Red,Low,51,InStyle,Aimee Song,Winter,Nighttime,Negative,Neutral,Negative,Senior
V7I7,52.6,Mulberry,Outerwear,Very Good,4,79,Bohemian,"S, M, L",L,Green,Low,64,Harper's Bazaar,Gigi Hadid,Spring/Summer,Nighttime,Unknown,Other,Positive,Senior
K7O5,3.6,Jigsaw,Footwear,Worst,3,266,Streetwear,"M, L, XL",XL,Red,Significant,64,Elle,Olivia Palermo,Spring,Holiday,Positive,Other,Neutral,Senior
